,loss,acc,val_loss,val_acc
0,0.14698057173577214,0.13044357299804688,0.3581861487197876,0.001180000021122396
1,0.12108403907410455,0.22421978414058685,0.37385331026077273,0.0010999999940395355
2,0.11270528843560472,0.26254189014434814,0.3882763983917236,0.0010400000028312206
3,0.10788760342672359,0.28484809398651123,0.40755974184036253,0.0010999999940395355
4,0.10456549519309147,0.3010825216770172,0.4032718667602539,0.0011399999493733048
5,0.10207951789055934,0.3136398196220398,0.4158242374420166,0.0009999999310821295
6,0.10017022834672196,0.32260429859161377,0.41901629035949706,0.0011199999134987593
7,0.09865070712431112,0.3301817774772644,0.42172475522994995,0.0009800000116229057
8,0.0973590542128127,0.3366321325302124,0.40259559562683106,0.0009399999980814755
9,0.09630998262873701,0.3421919047832489,0.4168516276931763,0.00107999995816499
10,0.0953831026334994,0.3470039367675781,0.43430727880477904,0.001180000021122396
11,0.09460046629202794,0.35140305757522583,0.439123043384552,0.0010400000028312206
12,0.09384732374126986,0.35499119758605957,0.433390662651062,0.00107999995816499
13,0.09322989024011173,0.35827958583831787,0.42927433668136594,0.001180000021122396
14,0.09268029014491926,0.36131900548934937,0.4309996868515015,0.000859999970998615
15,0.0921491196634171,0.3639822006225586,0.4352414800453186,0.0009199999622069299
16,0.09167854443506529,0.3665978014469147,0.4361134935951233,0.0011399999493733048
17,0.09123965805018461,0.36868730187416077,0.44422619117736817,0.001019999966956675
18,0.09086397630720564,0.3708415925502777,0.4449083548736572,0.0010999999940395355
19,0.0904696714000766,0.3729911744594574,0.43832776521682737,0.0011999999405816197
20,0.09015396510879277,0.3746943175792694,0.4466329137802124,0.00107999995816499
21,0.08980539335204452,0.37680724263191223,0.4530241661071777,0.0009599999757483602
22,0.0894842638401084,0.378206729888916,0.4390339948272705,0.0009800000116229057
23,0.08924299440655929,0.3794064223766327,0.44711503768920896,0.0009399999980814755
24,0.08897090468583956,0.3809557855129242,0.4531940806007385,0.00107999995816499
25,0.08869229138674856,0.3821164667606354,0.4590693118858337,0.0010400000028312206
26,0.08844206837620734,0.38367754220962524,0.45353864025115964,0.0010599999222904444
27,0.088229182695743,0.38440343737602234,0.46398181146621703,0.0008999999845400453
28,0.08800413647729574,0.3859325051307678,0.45030790302276613,0.0009399999980814755
